,age,workclass,fnlwgt,education,marital_status,relationship,sex,capital_gain,capital_loss,hour_per_week,native_country,race_Asian-Pac-Islander,race_Black,race_Other,race_White,occupation_Armed-Forces,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Priv-house-serv,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,income_class
30815,30,5,340899,7,0,0,1,0,1590,80,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30816,40,5,192259,6,0,0,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30817,31,3,190228,6,0,0,1,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30818,42,5,118947,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30819,53,5,55861,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30820,37,5,238433,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30821,37,7,166744,1,3,2,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30822,54,5,144586,2,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30823,36,5,134367,1,2,3,0,0,0,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30824,46,5,203039,5,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30825,32,5,217460,1,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30826,17,5,106733,1,0,3,1,594,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30827,42,7,212027,5,2,0,1,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30828,37,3,126569,1,0,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30829,29,5,289960,1,1,5,1,0,0,48,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30830,54,5,174102,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30831,38,5,181716,1,1,5,1,0,0,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30832,46,3,172822,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30833,24,5,293091,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30834,57,5,107443,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30835,59,5,95283,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30836,33,5,65278,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30837,35,5,220943,1,2,2,0,0,1594,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30838,53,5,257940,1,1,5,1,2829,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30839,26,5,134945,1,0,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30840,55,6,105582,6,1,5,1,2228,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30841,46,5,169324,1,4,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30842,44,7,98989,5,1,5,1,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30843,30,6,113838,3,1,5,1,3137,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30844,24,5,143436,2,0,3,1,0,0,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30845,32,5,143604,1,3,0,0,0,0,37,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30846,35,5,226311,5,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30847,67,5,94610,6,1,5,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30848,56,6,26716,5,1,5,1,0,0,20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30849,26,5,160261,6,0,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30850,46,5,117310,4,6,2,0,6497,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30851,52,5,154342,1,1,5,1,0,0,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30852,38,6,89202,2,2,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30853,31,5,174704,1,2,2,1,0,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30854,53,5,153486,1,4,0,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30855,27,5,360097,1,0,0,1,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30856,39,5,230356,5,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30857,22,5,163870,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30858,37,5,199753,2,1,5,1,0,0,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30859,20,5,333505,1,0,3,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30860,60,3,149281,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30861,51,5,138514,3,2,2,0,0,0,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30862,57,4,66504,7,2,0,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30863,59,5,206487,2,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30864,37,5,170020,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30865,35,5,217605,1,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30866,43,5,145711,2,1,5,1,0,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30867,17,5,169155,1,0,3,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30868,45,5,34127,5,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30869,18,5,110142,1,0,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30870,52,5,222646,1,4,1,0,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30871,18,5,182643,2,0,3,1,0,0,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30872,20,5,303565,2,0,3,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30873,34,5,140092,1,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30874,19,5,178811,1,0,3,0,0,0,20,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30875,18,5,267399,1,0,3,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30876,17,3,192387,1,0,3,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30877,30,4,127610,5,0,0,0,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30878,29,5,258862,5,0,0,0,0,0,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30879,30,5,225231,2,2,0,1,8614,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30880,18,5,174926,1,0,3,1,0,0,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30881,50,7,238187,5,2,0,0,0,0,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30882,22,5,191444,1,0,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30883,21,5,198822,1,0,3,0,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30884,39,6,251323,1,1,1,1,0,0,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30885,20,5,168187,2,0,1,0,4416,0,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30886,62,5,370881,4,6,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30887,32,5,198183,2,2,0,0,0,0,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30888,38,5,210610,4,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30889,32,5,269182,2,4,2,0,3887,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30890,55,5,141727,5,1,4,0,3464,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30891,38,5,185848,6,1,5,1,99999,0,70,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30892,34,5,46746,1,0,0,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30893,28,5,120475,1,0,3,1,0,0,20,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30894,26,5,135845,2,0,0,0,0,0,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30895,41,5,310255,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30896,61,7,379885,8,1,5,1,0,1902,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30897,75,6,31428,1,1,5,1,3456,0,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30898,21,5,211013,3,1,1,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30899,50,5,175029,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30900,49,2,119539,2,1,5,1,0,0,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30901,26,5,247025,1,1,5,1,0,0,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30902,39,5,252327,1,0,3,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30903,24,6,375313,2,0,0,1,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30904,56,5,107165,1,1,5,1,0,0,18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30905,17,5,108470,1,0,3,1,0,0,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30906,37,5,150057,1,1,5,1,0,0,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30907,23,5,189468,3,1,3,0,0,0,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30908,28,5,198393,1,0,0,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30909,57,6,181031,1,1,5,1,0,0,60,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30910,42,3,569930,5,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30911,25,5,27411,5,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30912,22,5,147397,5,0,0,1,0,0,20,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30913,39,5,242922,1,1,5,1,0,0,40,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30914,54,5,154949,1,1,4,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30915,41,2,423217,5,2,0,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30916,43,4,195385,1,1,5,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30917,19,5,100009,1,0,0,0,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30918,35,5,191628,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30919,34,5,340880,1,1,5,1,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30920,19,5,207173,1,4,2,0,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30921,33,5,48010,2,2,2,0,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30922,33,5,229051,2,0,0,1,0,0,52,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30923,49,5,193366,6,1,5,1,0,0,65,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30924,31,5,57781,1,2,2,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30925,69,5,121136,1,1,5,1,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30926,41,5,433989,3,1,5,1,4386,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30927,24,5,136687,1,4,2,0,0,0,40,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30928,45,7,154117,1,2,2,0,0,0,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30929,63,5,294009,5,1,5,1,15024,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30930,75,5,239038,2,1,5,1,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30931,34,5,244064,1,0,2,1,0,0,40,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30932,69,5,128348,5,1,5,1,9386,0,50,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30933,33,5,66278,6,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30934,44,5,162643,1,0,0,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30935,45,5,179659,5,1,5,1,3103,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30936,18,5,205218,1,0,3,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30937,48,5,154033,1,2,0,0,0,0,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30938,43,5,158528,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30939,26,5,366219,1,1,5,1,0,1848,60,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30940,35,5,301862,1,0,2,1,0,0,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30941,34,5,228406,2,0,2,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30942,48,5,120131,1,1,5,1,0,0,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30943,54,3,127943,1,6,2,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30944,57,5,301514,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30945,21,5,156980,1,0,3,1,0,0,60,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30946,28,5,124685,2,1,5,1,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30947,51,5,305673,3,1,5,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30948,34,3,31391,1,1,5,1,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30949,41,3,33658,2,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30950,21,5,211391,2,0,0,0,0,0,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30951,26,5,402998,5,1,5,1,0,0,58,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30952,66,5,78855,1,0,0,0,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30953,40,5,320451,8,1,5,1,0,1977,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30954,48,5,49278,4,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30955,44,5,248876,5,2,0,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30956,41,5,242586,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30957,41,5,359696,5,1,5,1,15024,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30958,55,3,296085,4,1,5,1,0,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30959,43,5,233130,5,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30960,51,5,189511,3,1,5,1,0,0,50,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30961,31,5,124420,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30962,30,6,67072,5,3,0,1,6849,0,60,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30963,51,5,194908,1,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30964,31,3,94991,1,2,2,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30965,18,5,194561,2,0,3,1,0,0,37,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30966,60,5,75726,1,2,0,0,0,1092,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30967,29,5,60722,1,0,0,0,0,0,40,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30968,33,5,59944,1,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30969,34,5,220840,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30970,40,2,104235,6,0,3,1,0,0,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30971,57,5,142714,2,2,0,0,0,0,38,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30972,55,3,110490,5,1,4,0,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30973,40,6,154076,4,1,5,1,0,0,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30974,26,7,130557,5,0,0,0,0,0,35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30975,29,5,107108,2,1,5,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30976,30,5,207172,5,1,4,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30977,29,5,304595,6,0,0,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30978,43,5,475322,2,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30979,65,5,107620,1,6,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30980,19,5,301911,2,0,3,1,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30981,35,5,267866,1,1,5,1,0,1887,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30982,28,5,269786,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30983,34,5,167474,1,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30984,61,5,115023,3,1,5,1,0,1887,60,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30985,63,3,86590,1,1,4,0,0,0,32,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30986,47,7,187087,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30987,31,5,184307,2,2,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30988,18,5,225859,2,0,3,1,2907,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30989,29,5,57889,5,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30990,59,5,157932,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30991,50,5,187830,6,2,0,1,0,0,62,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30992,49,5,251180,1,1,5,1,2407,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30993,60,5,317083,5,1,5,1,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30994,35,6,190895,6,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30995,48,4,328606,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30996,21,5,403860,2,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30997,41,5,215479,1,4,0,1,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30998,56,5,157639,2,1,5,1,0,0,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30999,26,5,152129,1,0,2,1,0,0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31000,53,5,239284,1,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,23,5,234302,1,0,0,1,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31002,58,5,218724,1,1,5,1,0,0,50,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31003,61,5,106330,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31004,29,5,35032,2,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31005,22,5,234641,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31006,43,5,170730,5,1,5,1,0,1977,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31007,31,5,218322,2,0,0,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31008,90,5,47929,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31009,53,5,142411,3,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31010,22,5,219122,2,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31011,55,5,132887,1,1,5,1,3411,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31012,34,7,44464,8,0,0,0,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31013,28,5,180928,2,1,5,1,5013,0,55,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31014,22,5,199426,2,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31015,36,5,139703,1,0,0,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31016,33,5,202642,5,4,1,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31017,17,5,160049,1,0,3,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31018,38,5,239755,1,2,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31019,60,5,152369,3,1,5,1,0,0,60,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31020,34,5,42900,5,1,5,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31021,72,5,117017,1,1,5,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31022,57,5,175017,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31023,39,5,342642,1,2,0,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31024,50,6,143730,5,1,5,1,0,0,80,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31025,45,5,191098,5,1,5,1,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31026,37,5,208106,5,4,0,1,0,0,35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31027,27,5,167737,2,0,0,1,0,0,48,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31028,43,5,315971,5,2,0,0,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31029,41,5,142717,2,2,2,0,0,0,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31030,20,5,190227,6,0,3,1,0,0,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31031,44,5,79864,6,4,2,0,0,0,20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31032,50,5,34067,3,1,5,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31033,54,5,222882,1,6,2,0,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31034,31,5,44464,5,0,0,0,0,1564,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31035,33,5,256062,2,0,2,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
